driver_id,first_name,last_name,full_name,email,phone,city,state,market,cdl_type,vehicle_type,experience,status,rating,total_deliveries,total_routes_completed,on_time_percentage,completion_rate,background_check,drug_screen,mvr_status,fully_cleared,hourly_rate_usd,total_deployments,date_joined,last_active,available_from,fedex_isp_experience,willing_to_relocate,notes
RR-00846,Nicole,Mitchell,Nicole Mitchell,nicole438@hotmail.com,(449) 689-4909,New York,NY,"New York, NY",CDL-A,Sprinter Van,2-3 Years,MATCHING,4.1,1135,656,93.5,96.6,PASSED,PENDING,CLEAN,NO,31.58,8,2025-12-16,2026-03-16,2026-04-14,YES,YES,
RR-00847,Kevin,Cox,Kevin Cox,kevin877@outlook.com,(243) 611-4644,San Antonio,TX,"San Antonio, TX",CDL-B,Box Truck,1-2 Years,CLEARED,4.6,2303,431,91.4,92.2,PASSED,PENDING,CLEAN,NO,26.03,6,2025-12-14,2026-03-31,2026-04-18,YES,NO,
RR-00848,Hannah,Morris,Hannah Morris,hannah.morris@icloud.com,(387) 415-6216,Jacksonville,FL,"Jacksonville, FL",CDL-B,Step Van,1-2 Years,STANDBY,3.8,998,2,98.1,92.5,PASSED,PENDING,CLEAN,NO,21.42,4,2025-05-29,2026-03-12,2026-04-16,YES,YES,
RR-00849,Gina,Lopez,Gina Lopez,gina259@hotmail.com,(955) 944-5560,Nashville,TN,"Nashville, TN",CDL-A,Box Truck,2-3 Years,MATCHING,4.9,484,390,98.4,95.5,PASSED,PASSED,CLEAN,YES,27.6,9,2025-07-04,2026-03-15,2026-04-16,NO,NO,
RR-00850,Rhonda,Flores,Rhonda Flores,rhonda.flores@outlook.com,(977) 274-9291,Washington,DC,"Washington, DC",CDL-B,Box Truck,1-2 Years,MATCHING,5.0,1663,659,89.3,96.4,PASSED,PASSED,CLEAN,YES,23.43,4,2025-05-17,2026-03-10,2026-04-12,NO,YES,
RR-00851,Latoya,Jackson,Latoya Jackson,latoya358@outlook.com,(353) 720-9819,Seattle,WA,"Seattle, WA",CDL-B,Step Van,1-2 Years,CLEARED,5.0,1925,559,99.7,95.6,PASSED,PASSED,CLEAN,YES,25.6,7,2025-04-16,2026-03-13,2026-04-15,YES,NO,
RR-00852,Brandon,Edwards,Brandon Edwards,edwards.b@yahoo.com,(591) 797-7998,San Francisco,CA,"San Francisco, CA",CDL-A,Cargo Van,5-7 Years,CLEARED,4.7,1181,772,93.8,93.9,PASSED,PASSED,CLEAN,YES,33.75,14,2025-07-29,2026-03-27,2026-04-06,YES,NO,
RR-00853,Gabriela,Perez,Gabriela Perez,gabriela592@yahoo.com,(988) 859-1075,Los Angeles,CA,"Los Angeles, CA",CDL-B,Step Van,2-3 Years,STANDBY,4.6,805,312,97.8,94.5,PENDING,PASSED,CLEAN,NO,17.93,13,2025-05-09,2026-03-20,2026-04-05,YES,YES,
RR-00854,Elena,Russell,Elena Russell,russell.e@outlook.com,(621) 869-2819,Boston,MA,"Boston, MA",CDL-A,Sprinter Van,2-3 Years,MATCHING,4.6,234,242,90.2,95.1,PASSED,PASSED,CLEAN,YES,22.85,6,2026-02-04,2026-03-16,2026-04-12,YES,NO,
RR-00855,Derek,Anderson,Derek Anderson,derek_anderson@yahoo.com,(891) 976-4616,Indianapolis,IN,"Indianapolis, IN",CDL-A,Cargo Van,2-3 Years,CLEARED,4.5,1518,627,89.8,98.3,PASSED,PASSED,CLEAN,YES,28.21,9,2025-07-15,2026-03-31,2026-04-10,NO,NO,
RR-00856,Danielle,Henderson,Danielle Henderson,henderson.d@gmail.com,(606) 349-6634,Atlanta,GA,"Atlanta, GA",CDL-A,Cargo Van,5-7 Years,CLEARED,5.0,1804,296,95.4,96.2,PASSED,PASSED,CLEAN,YES,33.3,3,2025-07-29,2026-04-05,2026-04-05,YES,NO,
RR-00857,Daniel,Thomas,Daniel Thomas,daniel_thomas@icloud.com,(315) 654-4218,San Francisco,CA,"San Francisco, CA",CDL-A,Box Truck,3-5 Years,MATCHING,4.8,1751,92,97.8,94.6,PASSED,PASSED,CLEAN,YES,22.47,15,2025-10-08,2026-03-12,2026-04-18,YES,NO,
RR-00858,Tanya,Peterson,Tanya Peterson,peterson.t@yahoo.com,(584) 367-7466,Cincinnati,OH,"Cincinnati, OH",CDL-A,Sprinter Van,2-3 Years,CLEARED,4.6,1159,598,97.7,93.1,PASSED,PASSED,CLEAN,YES,25.69,2,2025-04-17,2026-04-01,2026-04-18,YES,YES,
RR-00859,Marcus,Perez,Marcus Perez,perez.m@icloud.com,(867) 870-6290,Jacksonville,FL,"Jacksonville, FL",CDL-B,Step Van,10+ Years,MATCHING,4.9,1939,596,98.1,93.7,PASSED,PASSED,CLEAN,YES,17.76,7,2026-01-16,2026-03-20,2026-04-13,YES,YES,
RR-00860,Luis,Wright,Luis Wright,luis_wright@hotmail.com,(320) 507-5953,San Francisco,CA,"San Francisco, CA",CDL-B,Step Van,10+ Years,STANDBY,4.4,2361,142,98.9,93.1,PASSED,PASSED,CLEAN,YES,27.87,2,2025-06-29,2026-03-20,2026-04-16,YES,NO,
RR-00861,Miguel,Gray,Miguel Gray,gray.m@icloud.com,(813) 675-8285,Dallas,TX,"Dallas, TX",CDL-B,Cargo Van,7-10 Years,IN_REVIEW,4.2,968,113,96.2,94.3,PENDING,PASSED,CLEAN,NO,17.93,9,2025-07-19,2026-03-08,2026-04-16,YES,NO,
RR-00862,Malik,Howard,Malik Howard,malik_howard@outlook.com,(670) 561-6573,Atlanta,GA,"Atlanta, GA",CDL-A,Box Truck,10+ Years,CLEARED,4.2,1824,185,89.6,92.5,PASSED,PASSED,MINOR_VIOLATION,YES,27.23,14,2026-02-21,2026-03-10,2026-04-13,YES,NO,
RR-00863,Leonard,Carter,Leonard Carter,leonard4@gmail.com,(450) 319-3229,San Francisco,CA,"San Francisco, CA",CDL-A,Box Truck,3-5 Years,CLEARED,4.2,1267,721,90.4,95.8,PASSED,PASSED,CLEAN,YES,29.46,12,2025-07-04,2026-03-29,2026-04-13,YES,NO,
RR-00864,Chris,Washington,Chris Washington,chris_washington@gmail.com,(642) 669-5610,Pittsburgh,PA,"Pittsburgh, PA",CDL-A,Cargo Van,3-5 Years,IN_REVIEW,4.8,1938,757,98.3,97.7,PASSED,PASSED,CLEAN,YES,31.78,5,2025-08-19,2026-03-10,2026-04-18,YES,NO,
RR-00865,Aisha,Wilson,Aisha Wilson,aisha.wilson@gmail.com,(691) 283-1021,Houston,TX,"Houston, TX",CDL-B,Sprinter Van,7-10 Years,CLEARED,5.0,650,180,91.0,95.7,PASSED,PASSED,CLEAN,YES,23.71,1,2025-12-03,2026-03-18,2026-04-11,YES,NO,
RR-00866,Vanessa,Miller,Vanessa Miller,vanessa_miller@icloud.com,(310) 454-7326,Cincinnati,OH,"Cincinnati, OH",CDL-B,Box Truck,7-10 Years,IN_REVIEW,4.7,750,11,98.9,92.5,PASSED,PASSED,CLEAN,YES,24.94,5,2026-02-21,2026-03-17,2026-04-13,YES,NO,
RR-00867,Marcus,Hernandez,Marcus Hernandez,hernandez.m@yahoo.com,(752) 287-5997,Atlanta,GA,"Atlanta, GA",CDL-B,Box Truck,7-10 Years,CLEARED,4.6,242,116,88.5,96.6,PENDING,PENDING,MINOR_VIOLATION,NO,20.48,2,2025-04-10,2026-03-25,2026-04-13,YES,NO,
RR-00868,Aisha,Flores,Aisha Flores,aisha273@yahoo.com,(456) 823-8667,Atlanta,GA,"Atlanta, GA",CDL-A,Box Truck,3-5 Years,IN_REVIEW,5.0,2026,702,95.7,96.2,PASSED,PASSED,CLEAN,YES,27.81,0,2025-04-30,2026-03-25,2026-04-16,NO,YES,
RR-00869,Lauren,Hall,Lauren Hall,lauren.hall@gmail.com,(968) 571-8401,Cincinnati,OH,"Cincinnati, OH",CDL-B,Sprinter Van,3-5 Years,MATCHING,4.5,130,146,94.4,93.2,PASSED,PASSED,CLEAN,YES,18.58,8,2025-09-14,2026-03-21,2026-04-16,NO,NO,
RR-00870,Walter,Richardson,Walter Richardson,walter_richardson@icloud.com,(433) 277-9321,Dallas,TX,"Dallas, TX",CDL-B,Box Truck,10+ Years,STANDBY,4.0,1631,388,91.0,96.1,PASSED,PENDING,CLEAN,NO,17.05,3,2025-10-07,2026-03-12,2026-04-19,NO,NO,
RR-00871,Zachary,Nelson,Zachary Nelson,nelson.z@gmail.com,(901) 910-5904,Chicago,IL,"Chicago, IL",CDL-A,Sprinter Van,2-3 Years,IN_REVIEW,4.8,540,14,95.0,94.3,PASSED,PASSED,MINOR_VIOLATION,YES,33.13,12,2025-12-05,2026-03-08,2026-04-18,YES,NO,
RR-00872,Sofia,Ramirez,Sofia Ramirez,sofia13@yahoo.com,(497) 954-7399,Las Vegas,NV,"Las Vegas, NV",CDL-B,Cargo Van,2-3 Years,STANDBY,4.7,1533,424,99.1,92.9,PASSED,PENDING,CLEAN,NO,20.16,6,2025-05-13,2026-03-28,2026-04-07,NO,NO,
RR-00873,Monique,Kelly,Monique Kelly,monique.kelly@outlook.com,(406) 991-6493,San Francisco,CA,"San Francisco, CA",CDL-B,Cargo Van,1-2 Years,STANDBY,3.2,668,587,92.7,99.6,PASSED,PASSED,CLEAN,YES,26.37,8,2026-01-18,2026-03-21,2026-04-15,YES,YES,
RR-00874,Crystal,Johnson,Crystal Johnson,crystal.johnson@gmail.com,(421) 871-7945,Atlanta,GA,"Atlanta, GA",CDL-A,Step Van,1-2 Years,CLEARED,4.2,172,15,90.9,98.3,PASSED,PASSED,CLEAN,YES,23.02,10,2025-08-31,2026-03-11,2026-04-12,NO,YES,
RR-00875,Malik,Brown,Malik Brown,malik.brown@gmail.com,(437) 957-6738,Detroit,MI,"Detroit, MI",CDL-B,Step Van,3-5 Years,CLEARED,3.7,2109,284,88.6,92.5,PASSED,PASSED,CLEAN,YES,23.42,6,2025-04-15,2026-03-17,2026-04-14,YES,YES,
RR-00876,Floyd,Martin,Floyd Martin,floyd.martin@icloud.com,(886) 706-7107,Washington,DC,"Washington, DC",CDL-B,Sprinter Van,3-5 Years,CLEARED,4.4,1057,91,94.0,98.4,PASSED,PASSED,CLEAN,YES,22.76,1,2025-11-19,2026-03-31,2026-04-14,NO,NO,
RR-00877,Keisha,Adams,Keisha Adams,keisha_adams@icloud.com,(917) 769-5548,Denver,CO,"Denver, CO",CDL-A,Step Van,7-10 Years,CLEARED,4.7,1477,343,89.4,94.7,PASSED,PASSED,MINOR_VIOLATION,YES,24.42,2,2025-08-12,2026-03-16,2026-04-18,NO,NO,
RR-00878,Andre,Edwards,Andre Edwards,edwards.a@outlook.com,(400) 623-1012,Phoenix,AZ,"Phoenix, AZ",CDL-A,Step Van,10+ Years,IN_REVIEW,4.9,1419,696,93.1,98.1,PASSED,PASSED,CLEAN,YES,26.38,13,2025-07-30,2026-03-07,2026-04-14,NO,YES,
RR-00879,Robert,Rivera,Robert Rivera,robert.rivera@gmail.com,(272) 438-6388,Detroit,MI,"Detroit, MI",CDL-A,Box Truck,2-3 Years,CLEARED,4.9,967,597,97.6,96.1,PASSED,PASSED,CLEAN,YES,23.16,7,2026-02-21,2026-03-20,2026-04-18,NO,NO,
RR-00880,Timothy,Morgan,Timothy Morgan,timothy.morgan@icloud.com,(257) 834-9574,Atlanta,GA,"Atlanta, GA",CDL-B,Box Truck,3-5 Years,CLEARED,4.2,510,164,95.7,98.6,PASSED,PASSED,CLEAN,YES,25.07,2,2025-11-03,2026-04-04,2026-04-18,YES,NO,
RR-00881,Marcus,Stewart,Marcus Stewart,marcus_stewart@icloud.com,(277) 604-2416,Cleveland,OH,"Cleveland, OH",CDL-B,Step Van,7-10 Years,STANDBY,4.6,1376,674,97.1,96.7,PASSED,PASSED,CLEAN,YES,24.05,15,2025-09-13,2026-04-05,2026-04-19,YES,NO,
RR-00882,Tyler,Cooper,Tyler Cooper,tyler.cooper@yahoo.com,(259) 204-8994,Nashville,TN,"Nashville, TN",CDL-B,Step Van,10+ Years,MATCHING,3.5,323,312,91.9,96.1,PENDING,PENDING,CLEAN,NO,17.92,13,2025-09-06,2026-03-19,2026-04-14,NO,NO,
RR-00883,Nathan,Perry,Nathan Perry,nathan_perry@yahoo.com,(537) 448-7447,Detroit,MI,"Detroit, MI",CDL-B,Cargo Van,2-3 Years,MATCHING,4.8,699,572,97.8,98.5,PASSED,PASSED,CLEAN,YES,19.49,5,2025-06-18,2026-03-10,2026-04-10,YES,YES,
RR-00884,Destiny,Mitchell,Destiny Mitchell,mitchell.d@gmail.com,(488) 896-2307,Indianapolis,IN,"Indianapolis, IN",CDL-B,Cargo Van,3-5 Years,STANDBY,4.4,1489,595,92.6,99.0,PASSED,PENDING,CLEAN,NO,23.7,1,2026-02-12,2026-03-17,2026-04-09,YES,NO,
RR-00885,Clifton,Sanchez,Clifton Sanchez,clifton_sanchez@yahoo.com,(380) 312-1328,New York,NY,"New York, NY",CDL-A,Cargo Van,2-3 Years,MATCHING,5.0,1667,638,98.5,97.2,PASSED,PASSED,CLEAN,YES,26.92,2,2025-12-19,2026-03-18,2026-04-14,NO,NO,
RR-00886,Derek,Bell,Derek Bell,derek_bell@hotmail.com,(289) 447-7333,Minneapolis,MN,"Minneapolis, MN",CDL-B,Step Van,10+ Years,MATCHING,5.0,340,133,97.1,97.0,PASSED,PASSED,CLEAN,YES,17.59,15,2026-01-29,2026-03-26,2026-04-06,YES,NO,
RR-00887,Kevin,Hughes,Kevin Hughes,kevin.hughes@hotmail.com,(609) 376-3177,Minneapolis,MN,"Minneapolis, MN",CDL-A,Step Van,5-7 Years,STANDBY,4.9,2133,711,98.2,92.5,PASSED,PASSED,CLEAN,YES,25.54,4,2025-06-12,2026-03-15,2026-04-10,NO,NO,
RR-00888,Andrew,Adams,Andrew Adams,andrew644@outlook.com,(243) 526-3104,Philadelphia,PA,"Philadelphia, PA",CDL-A,Step Van,2-3 Years,CLEARED,3.0,2347,784,92.3,93.5,PASSED,PASSED,CLEAN,YES,28.66,13,2026-01-25,2026-03-23,2026-04-08,YES,NO,
RR-00889,Sofia,Turner,Sofia Turner,sofia_turner@icloud.com,(263) 630-2212,Philadelphia,PA,"Philadelphia, PA",CDL-A,Step Van,3-5 Years,STANDBY,4.5,668,562,97.6,92.9,PASSED,PASSED,CLEAN,YES,28.34,1,2025-09-24,2026-03-22,2026-04-09,YES,NO,
RR-00890,Sandra,Baker,Sandra Baker,sandra.baker@icloud.com,(448) 264-1749,Denver,CO,"Denver, CO",CDL-B,Box Truck,3-5 Years,IN_REVIEW,3.8,1530,19,94.1,98.7,PENDING,PASSED,CLEAN,NO,25.86,3,2025-10-18,2026-03-18,2026-04-15,YES,NO,
RR-00891,Tanya,Moore,Tanya Moore,tanya_moore@gmail.com,(667) 792-2375,Jacksonville,FL,"Jacksonville, FL",CDL-A,Box Truck,1-2 Years,IN_REVIEW,3.3,225,382,95.7,92.9,PENDING,PASSED,CLEAN,NO,28.27,10,2026-02-22,2026-03-15,2026-04-14,YES,NO,
RR-00892,Wanda,Thompson,Wanda Thompson,wanda.thompson@icloud.com,(559) 303-8241,Cincinnati,OH,"Cincinnati, OH",CDL-A,Sprinter Van,5-7 Years,IN_REVIEW,4.1,1728,52,97.1,97.3,PASSED,PASSED,CLEAN,YES,24.0,1,2025-09-16,2026-03-13,2026-04-05,YES,NO,
RR-00893,Aisha,Allen,Aisha Allen,allen.a@outlook.com,(902) 337-8453,Phoenix,AZ,"Phoenix, AZ",CDL-B,Box Truck,2-3 Years,IN_REVIEW,4.1,560,102,93.3,93.2,PASSED,PENDING,CLEAN,NO,22.92,11,2025-12-31,2026-03-19,2026-04-16,YES,YES,
RR-00894,Stephanie,Gray,Stephanie Gray,stephanie.gray@outlook.com,(530) 914-1859,Pittsburgh,PA,"Pittsburgh, PA",CDL-B,Cargo Van,5-7 Years,IN_REVIEW,3.7,821,696,88.8,94.8,PASSED,PASSED,MINOR_VIOLATION,YES,20.31,0,2025-10-15,2026-03-18,2026-04-09,YES,YES,
RR-00895,Felicia,Hughes,Felicia Hughes,hughes.f@icloud.com,(916) 358-2287,Detroit,MI,"Detroit, MI",CDL-B,Box Truck,10+ Years,MATCHING,4.2,1892,638,98.4,95.8,PASSED,PASSED,CLEAN,YES,21.56,10,2026-01-24,2026-03-21,2026-04-05,YES,NO,
RR-00896,Cheryl,Peterson,Cheryl Peterson,peterson.c@icloud.com,(897) 378-9923,Detroit,MI,"Detroit, MI",CDL-B,Cargo Van,1-2 Years,STANDBY,3.9,554,726,94.2,92.7,PENDING,PASSED,CLEAN,NO,21.54,14,2025-07-08,2026-03-18,2026-04-06,YES,YES,
RR-00897,Tyler,Washington,Tyler Washington,washington.t@gmail.com,(373) 320-1122,Detroit,MI,"Detroit, MI",CDL-A,Box Truck,2-3 Years,STANDBY,4.9,816,615,93.5,94.6,PASSED,PASSED,MINOR_VIOLATION,YES,29.37,12,2025-10-20,2026-03-20,2026-04-11,YES,YES,
RR-00898,Floyd,Carter,Floyd Carter,floyd49@outlook.com,(297) 954-1249,Minneapolis,MN,"Minneapolis, MN",CDL-B,Step Van,1-2 Years,CLEARED,5.0,1610,111,95.2,95.9,PASSED,PASSED,CLEAN,YES,25.98,12,2025-10-09,2026-03-25,2026-04-10,NO,NO,
RR-00899,Marcus,Price,Marcus Price,marcus_price@yahoo.com,(921) 346-4316,Tampa,FL,"Tampa, FL",CDL-A,Sprinter Van,7-10 Years,MATCHING,4.1,63,638,88.7,92.0,PASSED,PASSED,CLEAN,YES,34.17,11,2025-09-06,2026-04-02,2026-04-18,YES,NO,
RR-00900,Daniel,Parker,Daniel Parker,daniel.parker@yahoo.com,(499) 610-9336,New Orleans,LA,"New Orleans, LA",CDL-B,Step Van,3-5 Years,STANDBY,4.2,587,111,94.7,94.4,PENDING,PENDING,CLEAN,NO,24.78,15,2025-11-28,2026-03-14,2026-04-12,NO,NO,
RR-00901,Brandon,Long,Brandon Long,brandon.long@icloud.com,(490) 494-3229,San Antonio,TX,"San Antonio, TX",CDL-A,Cargo Van,5-7 Years,STANDBY,4.2,2169,118,93.3,95.1,PENDING,PASSED,CLEAN,NO,22.27,5,2026-01-18,2026-03-20,2026-04-16,NO,NO,
RR-00902,Brittany,Hall,Brittany Hall,brittany698@yahoo.com,(262) 347-5397,Pittsburgh,PA,"Pittsburgh, PA",CDL-B,Step Van,1-2 Years,STANDBY,4.1,1897,16,91.8,97.2,PASSED,PASSED,CLEAN,YES,21.79,3,2025-05-27,2026-03-07,2026-04-10,YES,NO,
RR-00903,Joshua,Rodriguez,Joshua Rodriguez,joshua.rodriguez@outlook.com,(240) 872-6835,Cleveland,OH,"Cleveland, OH",CDL-B,Box Truck,1-2 Years,STANDBY,4.5,549,259,92.8,93.5,PASSED,PASSED,CLEAN,YES,23.73,8,2025-12-22,2026-04-01,2026-04-08,NO,YES,
RR-00904,Leroy,Nelson,Leroy Nelson,leroy85@hotmail.com,(465) 486-6357,Portland,OR,"Portland, OR",CDL-A,Box Truck,10+ Years,STANDBY,5.0,1522,247,94.0,94.1,PASSED,PASSED,CLEAN,YES,23.85,4,2025-07-03,2026-03-25,2026-04-09,YES,YES,
RR-00905,Diego,Bell,Diego Bell,diego560@icloud.com,(567) 385-8867,Nashville,TN,"Nashville, TN",CDL-A,Cargo Van,2-3 Years,MATCHING,4.1,1879,614,98.7,97.9,PASSED,PENDING,CLEAN,NO,27.44,9,2025-06-07,2026-03-27,2026-04-19,YES,YES,
RR-00906,Carmen,Murphy,Carmen Murphy,carmen783@hotmail.com,(924) 643-7894,Tampa,FL,"Tampa, FL",CDL-A,Box Truck,1-2 Years,MATCHING,4.8,310,792,99.8,96.4,PASSED,PASSED,CLEAN,YES,33.0,7,2025-07-09,2026-03-12,2026-04-06,NO,NO,
RR-00907,Wesley,Johnson,Wesley Johnson,wesley.johnson@yahoo.com,(905) 895-5754,Houston,TX,"Houston, TX",CDL-B,Step Van,10+ Years,STANDBY,4.4,737,657,97.0,97.5,PASSED,PASSED,MINOR_VIOLATION,YES,21.69,7,2026-02-24,2026-03-22,2026-04-08,YES,NO,
RR-00908,Destiny,Campbell,Destiny Campbell,campbell.d@outlook.com,(447) 336-4725,Indianapolis,IN,"Indianapolis, IN",CDL-A,Box Truck,3-5 Years,MATCHING,4.8,1395,214,96.5,98.6,PENDING,PASSED,CLEAN,NO,27.01,3,2025-06-25,2026-03-07,2026-04-06,YES,NO,
RR-00909,Leroy,Mitchell,Leroy Mitchell,leroy_mitchell@hotmail.com,(891) 727-2099,Phoenix,AZ,"Phoenix, AZ",CDL-B,Step Van,1-2 Years,CLEARED,3.9,1217,124,95.6,96.4,PASSED,PENDING,CLEAN,NO,19.51,8,2025-04-14,2026-03-27,2026-04-16,YES,NO,
RR-00910,Tanya,Sanchez,Tanya Sanchez,tanya.sanchez@outlook.com,(326) 922-2326,Nashville,TN,"Nashville, TN",CDL-B,Box Truck,3-5 Years,CLEARED,4.4,2208,790,99.1,94.2,PASSED,PASSED,CLEAN,YES,18.56,8,2025-05-18,2026-03-18,2026-04-19,NO,YES,
RR-00911,Megan,Gonzalez,Megan Gonzalez,megan.gonzalez@gmail.com,(370) 336-5896,Detroit,MI,"Detroit, MI",CDL-B,Cargo Van,2-3 Years,CLEARED,4.8,382,50,91.2,99.6,PASSED,PASSED,CLEAN,YES,19.07,6,2025-06-20,2026-04-05,2026-04-06,YES,NO,
RR-00912,Terrance,Foster,Terrance Foster,foster.t@icloud.com,(744) 365-6228,Chicago,IL,"Chicago, IL",CDL-B,Box Truck,1-2 Years,STANDBY,4.7,1973,472,92.4,95.4,PENDING,PASSED,CLEAN,NO,27.19,4,2025-10-29,2026-03-27,2026-04-17,YES,NO,
RR-00913,Paula,Hughes,Paula Hughes,hughes.p@hotmail.com,(554) 203-1931,Dallas,TX,"Dallas, TX",CDL-A,Cargo Van,7-10 Years,STANDBY,4.8,1138,203,90.5,98.5,PASSED,PASSED,CLEAN,YES,25.23,6,2026-03-01,2026-03-13,2026-04-18,YES,NO,
RR-00914,Rachel,Lee,Rachel Lee,lee.r@hotmail.com,(742) 932-8501,Kansas City,MO,"Kansas City, MO",CDL-B,Sprinter Van,10+ Years,STANDBY,4.2,1662,339,95.9,94.8,PASSED,PASSED,CLEAN,YES,18.68,0,2025-05-23,2026-03-15,2026-04-17,NO,NO,
RR-00915,Crystal,Cooper,Crystal Cooper,cooper.c@outlook.com,(977) 250-1098,Cincinnati,OH,"Cincinnati, OH",CDL-B,Cargo Van,7-10 Years,CLEARED,4.3,2255,550,92.1,98.0,PASSED,PASSED,CLEAN,YES,21.06,15,2026-02-16,2026-03-14,2026-04-16,YES,NO,
RR-00916,Leonard,Martinez,Leonard Martinez,leonard.martinez@hotmail.com,(650) 251-1847,Washington,DC,"Washington, DC",CDL-B,Box Truck,10+ Years,CLEARED,4.3,12,338,90.4,98.6,PASSED,PASSED,CLEAN,YES,23.73,10,2025-09-17,2026-03-18,2026-04-14,YES,YES,
RR-00917,Brittany,Simmons,Brittany Simmons,brittany_simmons@yahoo.com,(820) 368-3184,Atlanta,GA,"Atlanta, GA",CDL-B,Step Van,1-2 Years,CLEARED,4.7,2054,113,90.7,99.3,PASSED,PASSED,MINOR_VIOLATION,YES,23.67,7,2025-11-04,2026-03-18,2026-04-17,YES,YES,
RR-00918,Keisha,Moore,Keisha Moore,keisha_moore@gmail.com,(223) 790-6150,New York,NY,"New York, NY",CDL-A,Cargo Van,7-10 Years,STANDBY,5.0,167,233,97.6,98.5,PENDING,PASSED,MINOR_VIOLATION,NO,32.59,9,2025-05-06,2026-03-26,2026-04-19,YES,NO,
RR-00919,Rachel,Bell,Rachel Bell,bell.r@gmail.com,(228) 808-2337,Denver,CO,"Denver, CO",CDL-A,Cargo Van,1-2 Years,IN_REVIEW,4.6,1862,462,89.1,99.2,PASSED,PENDING,CLEAN,NO,23.59,3,2025-09-06,2026-03-26,2026-04-14,NO,NO,
RR-00920,Aisha,Hernandez,Aisha Hernandez,aisha_hernandez@hotmail.com,(923) 419-5034,Los Angeles,CA,"Los Angeles, CA",CDL-A,Sprinter Van,3-5 Years,STANDBY,3.0,745,372,96.0,97.3,PASSED,PASSED,CLEAN,YES,22.48,15,2025-12-13,2026-04-05,2026-04-07,YES,NO,
RR-00921,Leonard,Cooper,Leonard Cooper,leonard75@hotmail.com,(240) 590-5624,Minneapolis,MN,"Minneapolis, MN",CDL-B,Cargo Van,1-2 Years,CLEARED,3.7,272,546,95.9,100.0,PASSED,PASSED,MINOR_VIOLATION,YES,20.54,10,2025-04-10,2026-03-23,2026-04-10,YES,YES,
RR-00922,Jose,Carter,Jose Carter,carter.j@hotmail.com,(712) 725-4123,Pittsburgh,PA,"Pittsburgh, PA",CDL-B,Step Van,3-5 Years,CLEARED,4.8,2084,117,97.5,92.3,PASSED,PASSED,CLEAN,YES,22.7,13,2025-04-26,2026-03-28,2026-04-10,YES,NO,
RR-00923,Aisha,Price,Aisha Price,aisha_price@icloud.com,(201) 723-8736,Portland,OR,"Portland, OR",CDL-A,Step Van,3-5 Years,STANDBY,4.6,1155,155,88.7,97.7,PASSED,PASSED,MINOR_VIOLATION,YES,22.78,6,2025-07-23,2026-04-05,2026-04-09,YES,NO,
RR-00924,Brian,Gonzalez,Brian Gonzalez,brian.gonzalez@yahoo.com,(379) 922-7686,San Antonio,TX,"San Antonio, TX",CDL-A,Cargo Van,10+ Years,CLEARED,4.5,1626,426,99.1,96.2,PASSED,PASSED,MINOR_VIOLATION,YES,25.87,2,2025-04-25,2026-03-27,2026-04-09,YES,NO,
RR-00925,Miguel,Harris,Miguel Harris,miguel_harris@hotmail.com,(295) 487-1814,San Antonio,TX,"San Antonio, TX",CDL-A,Sprinter Van,5-7 Years,CLEARED,4.3,660,559,93.0,97.6,PASSED,PASSED,MINOR_VIOLATION,YES,30.06,15,2025-04-18,2026-03-20,2026-04-19,YES,YES,
RR-00926,Aisha,Russell,Aisha Russell,aisha999@outlook.com,(250) 486-2148,Minneapolis,MN,"Minneapolis, MN",CDL-A,Step Van,10+ Years,CLEARED,4.9,27,210,90.7,93.5,PENDING,PASSED,CLEAN,NO,30.21,13,2025-05-10,2026-03-21,2026-04-10,YES,NO,
RR-00927,Jeremy,Garcia,Jeremy Garcia,jeremy380@hotmail.com,(657) 493-4072,Pittsburgh,PA,"Pittsburgh, PA",CDL-B,Box Truck,1-2 Years,STANDBY,5.0,1391,783,94.2,92.2,PASSED,PENDING,CLEAN,NO,23.92,15,2026-02-01,2026-03-08,2026-04-15,NO,NO,
RR-00928,Malik,Young,Malik Young,malik_young@hotmail.com,(892) 321-2009,Indianapolis,IN,"Indianapolis, IN",CDL-A,Box Truck,1-2 Years,STANDBY,3.8,814,754,88.0,98.2,PASSED,PASSED,MINOR_VIOLATION,YES,29.9,13,2025-11-24,2026-03-25,2026-04-05,YES,YES,
RR-00929,Jerome,Allen,Jerome Allen,jerome294@hotmail.com,(475) 993-6411,Miami,FL,"Miami, FL",CDL-A,Step Van,1-2 Years,STANDBY,5.0,778,260,94.7,96.1,PASSED,PASSED,MINOR_VIOLATION,YES,28.07,5,2025-04-10,2026-03-11,2026-04-14,NO,YES,
RR-00930,Daniel,Collins,Daniel Collins,collins.d@yahoo.com,(545) 616-2300,Dallas,TX,"Dallas, TX",CDL-A,Box Truck,10+ Years,MATCHING,4.8,347,639,94.8,98.6,PASSED,PASSED,CLEAN,YES,34.27,9,2025-08-14,2026-03-07,2026-04-07,YES,NO,
RR-00931,Matthew,Torres,Matthew Torres,torres.m@gmail.com,(458) 257-9716,Tampa,FL,"Tampa, FL",CDL-B,Box Truck,2-3 Years,STANDBY,4.3,1323,644,90.0,95.7,PASSED,PENDING,CLEAN,NO,24.48,7,2025-08-07,2026-03-30,2026-04-07,YES,YES,
